track_id,name,artist,spotify_id,energy,valence
TRJQIUR128E079087D,Crystal Blue Persuasion,Tommy James & The Shondells,0aD8W0ChzDgEKpB1zsJ8zv,0.341,0.578
TRUDXMU128F934589C,Do You Wanna Dance,The Mamas & the Papas,0AMSZdUdpTBcp4M37UI2NB,0.35,0.649
TRJSXPR128F147D6B3,Straight Shooter,The Mamas & the Papas,0G3bbJI83qchSzdFw3avpf,0.617,0.816
TRRHWWF12903CD839E,Blue Angel,Roy Orbison,00ScTcKWXAdIHio5X3pH0w,0.461,0.614
TRITXUR128F92D8582,Lily Pond,Vashti Bunyan,0NFByp9qzDILSrzb8dHmGg,0.192,0.925
TRPTHJG12903CA781E,Wear My Ring Around Your Neck,Elvis Presley,00cAHKLEMXHrHYGHCfcszB,0.523,0.967
TRUOZXE128F42483FC,Give Him A Great Big Kiss,The Shangri-Las,01EOXMv8epNIG130hNw4F0,0.849,0.483
TROTHVU128F428A3B5,Don't Cry Daddy,Elvis Presley,0GovyckkGbzHWFAK08TtOG,0.237,0.321
TRCYWBO12903CE9E50,You Ain't Going Nowhere,The Byrds,0DfibxtGg4CAXrQjBCPmm2,0.709,0.801
TROWCJM128F92F99AD,Animal Farm,The Kinks,0kxdzSdekNpY8HA9sZw2rV,0.634,0.711
TRKDFFF128F92CBF66,The Sun Is Burning,Simon & Garfunkel,0c56XhoXUlcvIjuAjrxCoC,0.17,0.519
TRUVMXW128F9322191,Black Is Black,Los Bravos,0dnMiDgyfIWNCz6efH0hN4,0.642,0.962
TROWPKD128F42891CC,Hickory Wind,The Byrds,05NELXLBsZBmdxbWRNaE7c,0.416,0.531
TRCKPQN128E0791810,Tommy Can You Hear Me?,The Who,0Pmd3yAbuSss9Po3e2P2Gx,0.29,0.799
TRXEEMH128F1474B29,Dancing In The Street,The Mamas & the Papas,02uA0jjwFUcMtfcFvUWCun,0.58,0.754
TRTJXFS128E078F4FF,Drifter's Escape,Bob Dylan,0EQcdVEpbUAg9quSFUfuvQ,0.535,0.842
TRLOGFL12903CBA5C9,Here Comes Santa Claus,Bob B. Soxx & The Blue Jeans,0BZADNTotC07pQ6PFGRLGS,0.848,0.691
TROHXGW12903CACDCE,Rough Justice,The Rolling Stones,14s4cxsYB55bKP9uMZkazh,0.891,0.559
TRAJZOE128F429C290,I Hear A Symphony,The Supremes,0dZeoQqiFFIjFHhRrWAwFo,0.517,0.368
TRAFMEW128F932354B,On The Way Home,Buffalo Springfield,0JRMshIEUsrCzB9l70fGod,0.491,0.894
TRRGPRE128F145D083,Shakin' All Over,Johnny Kidd & The Pirates,00Hq0DkqFVTWnkpuNqwhzh,0.816,0.778
TREDAYO128F426EB75,I'll Never Fall in Love Again,Dionne Warwick,02K84Hccw0DL8aFcXjcdAG,0.679,0.777
TRXEMBI128F930A3A4,Off The Hook,The Rolling Stones,0yLMGuXY4KIgR3w2LsM8AJ,0.607,0.847
TRRZBMR12903CAC509,What's New Pussycat?,Tom Jones,0asT0RDbe4Vrf6pxLHgpkn,0.583,0.595
TRUIVAZ128E0793A0C,Every Little Bit Hurts,Brenda Holloway,04XvG7EmtLIyHhayTtRJnc,0.381,0.355
TRFSVAS128F933652F,Just One Look,The Hollies,0cRdF3GS9w3bBr0AmAen19,0.737,0.857
TRFZPJK12903CB5AD5,Oh Happy Day,The Edwin Hawkins Singers,04hLtpK2mb5kmtmdvQihJJ,0.368,0.385
TRZTWRQ128F9325EE6,Tell Me What You Want,The Pipettes,1jdYfUcpm3EqqUTlj5azgS,0.882,0.603
TRASCXG128F421F5E5,The Ox,The Who,439wlIgqoJOsnGxNob1X4m,0.92,0.508
TROVDFP128F9311F31,Much Too Much,The Who,0kRs73X3l3FMgyCsi5aeOd,0.765,0.902
TRXVCAO128F14916D5,(I Know) I'm Losing You,The Temptations,0nSDNtH56XyYW0wR0NYmuX,0.497,0.798
TRGUHCL128F935A5D8,It's Raining Today,Scott Walker,01ds3GuyFAL03GGrNsuE8G,0.221,0.161
TRVFRVJ128F147EF74,A Place In The Sun,Stevie Wonder,0cBiAr4rHiqs99k4kh7FZw,0.376,0.751
TRYDXLG128F14640BF,Sweets For My Sweet,The Searchers,0OofXITwyVsJquBLPlx7yx,0.785,0.966
TRURSDC128F423436D,Take Another Little Piece Of My Heart,Dusty Springfield,0E4UBpsUOZ6Ic4SCxrXz1L,0.748,0.802
TRYRQBU128F42A5CAD,It's Not True,The Who,5u45eO3HIGPJO0tuitPHKw,0.82,0.61
TROJXCM12903CBE28F,Tecumseh Valley,Townes Van Zandt,0kzEn7Q7RuFSCSqhPgBp1i,0.291,0.808
TRVHVAI128F92C1CCE,You Know Who I Am,Leonard Cohen,0blRVEyaBhy7uFi6NkNEGv,0.13,0.223
TRRGBXO128F428280C,I Wanna Be Your Man,The Rolling Stones,0ltA0GkQPjMWGAtELvP0Xs,0.759,0.84
TRVODVU128F9309C75,Down Along the Cove,Bob Dylan,0aVlO5bvmxjz6ep7rUs9y2,0.486,0.886
TRNQFAW128F931CF71,In The Year 2525,Zager & Evans,0eJABA3RM6MdN8TIVFN83n,0.639,0.517
TRCRQYX128F93050AB,I Wonder Why,Dion & The Belmonts,01bkw9gfEnRZ2r1BJXf9PV,0.576,0.927
TRCPDSP128F9330F3A,Green Green Grass Of Home,Tom Jones,06Ruze3byzsNGsenYfDhRS,0.541,0.5
TRCSMEX128F145BE14,You're Sixteen,Johnny Burnette,0014z8HIfWsdZWCTUHoUMl,0.342,0.726
TRQCOXZ128F92E2B91,Matty Groves,Fairport Convention,07n9El1ls8e9MMBLY4FuAv,0.732,0.903
TRXGSOV128F92F814C,Comic Strip,Serge Gainsbourg,03M1oS4cf7GfG56Nqe0Ppx,0.611,0.674
TRDCWGY128F9319B31,Oh! Carol,Neil Sedaka,01h6ByDhFM4n4vcu22diUZ,0.546,0.901
TRBOCGV128EF357786,You're So Good to Me,The Beach Boys,0Lpukgao8zveDOw7ql0WQE,0.709,0.965
TRXLBOF128F92E718F,Silver Dagger,Joan Baez,00dmxAINFlZNZ5ZDCVWRUe,0.234,0.349
TRNFNVL12903CB66C0,California Blue,Roy Orbison,08dCw5dJSy4N4CINuyBeJA,0.626,0.711
TRELRTB128F147B864,Sealed with a Kiss,Brian Hyland,00Oux2d3lmHXLHx9JYpw7W,0.373,0.568
TRLUPMN128F92F889B,Baby I Love You,Aretha Franklin,05JTYNix4hRJkYmQgOJVpD,0.408,0.705
TRWRGXD128F425F46A,Last Night I Had the Strangest Dream,Simon & Garfunkel,0Q00OYHOO1ICvvKsNY6OTq,0.378,0.712
TRAPZPQ128F9311F19,Love Grows (Where My Rosemary Goes),Edison Lighthouse,0fN2TW7fPZRXff2rRKiVtW,0.442,0.852
TRIYWMJ12903CE58F9,Pretty Flamingo,Manfred Mann,0Q5l0YyNhKDmQAMvOcbAkY,0.611,0.867
TRPGAVV128E07844DE,Here Comes The Night,Them,30U8mnhSgiCgPR4e6fPM75,0.682,0.917
TRJDLYE128F426E936,Winter Is Blue,Vashti Bunyan,0Ggq3gDmLAgRgFIM8oaXd6,0.119,0.476
TRUQRQF128F92FBC20,Teddy Bear,Elvis Presley,00gDg6TvgkNNF3KGMa2Ik2,0.378,0.918
TRXNKJG128F1463B8E,Darling Be Home Soon,The Lovin' Spoonful,0BbsIDHRdbR3BloJOlIyzr,0.303,0.475
TRIOZQP128F92FB93B,It's Only Make Believe,Conway Twitty,00piJwPqDMGhprEbK3uT1Q,0.239,0.335
TRPAXPU12903CAA835,7 Heures Du Matin,Jacqueline Taïeb,0Vaj4iHL3ZgjumqKP3XWan,0.37,0.786
TRUYRLF12903C973F3,Rubber Ball,Bobby Vee,00msUgJ2JaSwitsptgx6cG,0.602,0.713
TRHOOSZ128E079903A,She's a Mystery to Me,Roy Orbison,0GDzXacO2MjM0Nf1Cl2LMm,0.502,0.691
TRMBBAL128F92E4B44,First of May,Bee Gees,1bEzxyJJcadq40MFXhTTtr,0.349,0.306
TRNNYMP128F4224DE5,Anyone Who Had a Heart,Dionne Warwick,015pBcFTaxf4L4H4SdV4L0,0.403,0.238
TRFYHTW128F92E2FA6,Walk Don't Run,The Ventures,00MfkGYFZAZzj5RYbHjIeP,0.796,0.926
TRLKOXH128F933251F,Bird Dog,The Everly Brothers,00Zd9YNp4B7jUuMcm4qRY8,0.601,0.966
TROKYVE128F1461E5D,A World Without Love,Peter & Gordon,02clEcOWJn5GIx1cQFqdGO,0.712,0.788
TRLWJIJ128F42A4C91,Walk Like A Man,Frankie Valli & the Four Seasons,09y0lFlo3xaTK2phy7Dr7c,0.442,0.963
TROLRQD128F931E3B6,Telstar,The Tornados,00raS4NOgiXYttHYRddYLc,0.713,0.715
TRREZEA128F42967BE,Here Comes The Sun,Richie Havens,0DM9Wxfmwy6NH4F2WrquPG,0.446,0.455
TRMBHVY128F429D876,Uncle Arthur,David Bowie,04CXQGijThGT3nGl3FkVM7,0.331,0.891
TRUIOOZ128F92EBFEE,My Bonnie,The Beatles,057awc6946yvMKJWzfzQie,0.687,0.532
TRCRSLG128EF34A581,Poor Little Fool,Ricky Nelson,01OqS0VFdVboHbTe1BqF1m,0.291,0.767
TRMLTLC128F427F7CF,Milk And Honey,Nick Drake,177sqIhTfzg8PSioaKQ4WI,0.176,0.305
TRINDZT128F426EF0D,I Don't Believe You (She Acts Like We Never Have Met),Bob Dylan,05P28itEPz74EUQ0pcZrsG,0.966,0.41
TRUMARV128F427B850,She Thinks I Still Care,George Jones,00R54ognTn7gfBDdGJ75wy,0.248,0.671
TRGBGYA128F92F6917,Mr. Lonely,Bobby Vinton,0F741bLeVeGwaQDKZQaHuQ,0.299,0.328
TRMMRKB128F42600C9,The Warmth Of The Sun,The Beach Boys,0bVtis6qGEvQxcmkF1Gnib,0.208,0.428
TRFDPCW12903CDC46B,Debora,T. Rex,0dhpW2oqbP57PkRkqltXQy,0.624,0.625
TRIRXJB128E07943D7,I'll Be Doggone,Marvin Gaye,06izIZUKQvWn1vM7DabZC8,0.857,0.823
TRYMKVV128F1477A34,Beauty Is Only Skin Deep,The Temptations,0eUmhGZeEuHvLZNA60tkNA,0.472,0.929
TRRLNPS128EF355B68,Tell Him,The Exciters,04UXPija7aVQpbf376UW9D,0.864,0.914
TRETYXP128F9355CE2,See Your Sunshine,Paul McCartney,1I9teXttr4Msc7HJn6znYG,0.711,0.737
TRFOFNM128F9339562,Chances Are,Johnny Mathis,00eza1IUxLIwbfE9LVW60g,0.352,0.306
TRRORYG128F42891F9,Milk and Honey,Jackson C. Frank,06i8Vx6yzZlcMirJWYv6pR,0.116,0.316
TROXDTJ128F92F6EAD,Down in the Valley,Otis Redding,0SEzO6KHtpP4JnJKpACW4n,0.398,0.932
TRFVVNF128F934DEE2,Twilight Time,The Platters,00ziYnljK3DVWTgr7h1wj1,0.326,0.388
TRVUFVP128F428B63C,Kentucky Rain,Elvis Presley,02IHGkh4tfKTFWsOiBddgY,0.356,0.591
TROLKNQ128E078E086,She Said Yeah,The Rolling Stones,3FVsiHLCbXFC1ZRjF1ImAo,0.849,0.831
TROHCCE128F93227C1,Two Lovers,Mary Wells,02eboHCgXkA61z6Nmsk1YH,0.667,0.92
TROHFHI128F4281BC4,Nothing But A Heartache,The Flirtations,0m93FHy7HpicthChd6j2yn,0.937,0.761
TRVPVIX12903D0861B,Do You Wanna Dance?,The Beach Boys,13t70wBq8OCZFRTwTSMI6X,0.868,0.709
TREWVVA128F4284F1E,(I'm Not Your) Steppin' Stone,The Monkees,1MzZawnjnkQqgcLBqtd1y1,0.696,0.517
TRYHSPE128EF347C9B,Oh What A Night,The Dells,00EslWMyKhFhrMXvU11t7S,0.4,0.505
TRYCGBR128F428256C,Come Softly To Me,The Fleetwoods,002SsvcEldQidBYK4qwSH1,0.0741,0.755
TRDADCG128F932C600,Spanish Rose,Van Morrison,03f4YASFVXYgM33PbG6UEQ,0.643,0.823
TRUEQQX128F92FDFA0,Rhythm of the Rain,The Cascades,00HiGF9CnhEHlCXd7dAR4O,0.604,0.828
TRBTJMF128F9337D6D,You Baby,The Mamas & the Papas,0NYEvAnp1KbW9jmR9s8kWg,0.561,0.945
TRROGGM128F92E0EDD,Going to a Go-Go,Smokey Robinson and The Miracles,02EH0Vf2D2LRUfgpy8gDsm,0.808,0.965
TRFNMSI128F4238F50,Nathalie,Gilbert Bécaud,02GaM5LrDbtbhnk5I96GDj,0.638,0.739
TRDAASA128F92F263A,The Wicked Messenger,Bob Dylan,0ZVzXE6cLLNshh4oMDoySI,0.419,0.831
TRBDJIL128F92C46DC,Mon amie la rose,Françoise Hardy,07aGL64xLwRiRBc2U1YJSn,0.325,0.247
TRRMVYH128F148CFD8,Beechwood 4-5789,The Marvelettes,00PZwRYpU4efcMAJj299y2,0.768,0.974
TRGFVYS128F931A050,Ferry Cross The Mersey,Gerry & The Pacemakers,02qpbaCm9EK5laPuIoC9SH,0.341,0.644
TRRITAK128F429D849,Look Through My Window,The Mamas & the Papas,0g8UKqECB7oBMoKTU8zUnL,0.397,0.379
TRCTXQF128F425793D,We Don't Talk Anymore,Cliff Richard,0187LgdeJTJT1kw9YUfDQZ,0.569,0.648
TRFTAVP128F9311F1A,Here Comes My Baby,The Tremeloes,02ttpffmxe3S8Y6vZi1sOS,0.442,0.965
TRFZYLL128F146902A,You've Really Got a Hold on Me,Smokey Robinson and The Miracles,03AkIZeRvGpTvDF9vNJtdj,0.515,0.596
TRTLXMN128F92D15A4,Sailor's Lament,Creedence Clearwater Revival,03b7A2QNHwRzv8Uaiu0NEo,0.653,0.582
TRXGETW128F147171A,There's A Ghost In My House,R. Dean Taylor,05TxCiN3Znh80UyrYguB9c,0.668,0.874
TRKZRFK12903CCCADE,"Laugh, Laugh",The Beau Brummels,01FLWP08lSrKhnooUDc7nN,0.587,0.847
TRXLCDU128EF342752,Dream Baby,Roy Orbison,01vQtkHnhS6WHmc9mIzEAB,0.668,0.798
TROSIXU128F4295024,He'll Have to Go,Jim Reeves,00BU01UeEc5FfyqHyfhlIh,0.418,0.117
TRUZAKI128F428F537,Winter Is Gone,Nick Drake,1DB3AnJAJvEalO7S5I0SV6,0.116,0.428
TRYECVQ128F930660E,Wishin' And Hopin',Dusty Springfield,0VgXpmvXYOYH5bU21GskkR,0.345,0.73
TRIOMGT128F4267521,Love Letters in the Sand,Pat Boone,002lp9PNM1NVitY7yKnts5,0.48,0.663
TRDLZIB128F4265E6B,Ford Mustang,Serge Gainsbourg,0Fzjdq8QDGssNpyzU18EQ4,0.598,0.432
TRFRBYQ128F92D1290,Groovin',The Young Rascals,01mYLAV68QJ205JXoYltwV,0.448,0.569
TRFLSIF128F42A2967,They're Leaving Me Behind,Nick Drake,1cOgEdFflAN4MsKodKMOM2,0.0986,0.455
TRXLQOQ128F92F9044,Town Without Pity,Gene Pitney,00c8ajavRQNSHBIJGt35iL,0.569,0.659
TRXCPAN128F92FCA58,Make It Easy On Yourself,The Walker Brothers,0CXdBGqcxu6jMTHnmrIYz8,0.421,0.366
TRDRVLQ128F930B498,Georgy Girl,The Seekers,0dKuKjGAPTaCCB7hEctio1,0.496,0.651
TRCQNHL128F4283B83,Dedicated to the One I Love,The Shirelles,00u5DFc3lMxqbnoaWuShn0,0.373,0.617
TRCWYXW128F426E4AE,Spanish Eyes,Al Martino,02YRcbEn99DDwhHzzDXuwi,0.444,0.323
TRWEIBK128F42ACFDA,How Can We Hang On To A Dream,Tim Hardin,0vod9hhvEawBJe6e80FlPQ,0.254,0.342
TRSCZJC128F425F8A0,Mr. Farmer,The Seeds,20CteVOcXdJRV33pKxp7UC,0.838,0.583
TRUESUP12903CE04D7,Lipstick On Your Collar,Connie Francis,00nQck3zMt0ieQRlIM8Wmo,0.962,0.941
TRDVKXB128F426F97F,Les Cactus,Jacques Dutronc,0MdMNEipFcbNf9rdUlKFrw,0.884,0.819
TRFOGKH128F14A8640,All My Trials,Nick Drake,0pkVXg95DxLPdmz027lPZ1,0.0818,0.4
TRRAUFY128F42493A8,Good Shepherd,Jefferson Airplane,4UjvDHQbDnSr3837HaJcRt,0.413,0.495
TRWARIT128F9316E03,Medac,The Who,03vKJ7maWJmTujLaMec31X,0.473,0.958
TROQIEJ128F92F9FE2,(We Ain't Got) Nothin' Yet,The Blues Magoos,1e6g9cq3TliPVuuPVOE7aM,0.893,0.854
TRPXKPV128EF363E3F,Boss Hoss,The Sonics,0E97PKh4zYFbQISBxjtgXN,0.8,0.82
TRIQCUK128F425EC14,Judy In Disguise,John Fred & His Playboy Band,0AJ9AgWZnm6A8hZnPc4jvq,0.815,0.924
TROQGDA128E078F153,Young Man Blues,The Who,0Sj6lnpXoqpddiYEa7o6Dw,0.506,0.732
TRYQMUP128F42824C4,Here Comes Mary,The Raveonettes,0LBzB8LtaFPWzP9fT9YAjv,0.765,0.491
TRFAITS128F42890DD,Don't Forget To Remember,Bee Gees,0OlMiQYC1cinqst9DDDUjp,0.604,0.513
TRBCHIJ12903CB06B2,Carnival Song,Tim Buckley,03p033sl8IJAStl0UPu3wE,0.49,0.4
TRFDPMH128F92F9A6E,Too Much On My Mind,The Kinks,04jM3Twr24WAvIMpY8Wg89,0.504,0.661
TRFALKD128F92D111F,Ninety-Nine And A Half,Creedence Clearwater Revival,1BzdHAF3d2iph4IqScREfI,0.602,0.826
TRXTTBU128F4263D40,Take Me In Your Arms (Rock Me A Little While),Kim Weston,0nFWirsCDL31XthTzvnGdb,0.86,0.879
TRTRXTM128F9316D5C,Odorono,The Who,0SNZOP79rwpKc5jiGMOo5Z,0.752,0.446
TRIWKPZ128F4284F1D,I'm A Believer,Neil Diamond,06oFnKVhW6bGiE0N0a4YGY,0.45,0.812
TRUFPTE128F425EC12,Red River Rock,Johnny & The Hurricanes,014vGoc52AWLSjQ4U0GlO8,0.821,0.676
TRUMAHR128F92FC47B,Who's Sorry Now,Connie Francis,001TVi6O7YxNJLdoexsyqy,0.245,0.49
TRRMNYT128F92E289B,You Better Move On,The Rolling Stones,0ab6kaSP6xglrbHl7RzpV0,0.677,0.764
TRDBGYY128F424E01F,Everybody's Somebody's Fool,Connie Francis,01blP81l5bfU82STLV7eDX,0.484,0.872
TRIOLBX128F92D4143,Wendy,The Beach Boys,0sOJ0OqYFdARjr4lGyYaq5,0.531,0.469
TRUPXSK128F930D419,Not So Sweet Martha Lorraine,Country Joe & The Fish,0fdKWyJ4GEiyPTkEKU9axA,0.434,0.378
TRLYEHP128F9300BF1,Just for You,Sam Cooke,0Cyuz7SV1WlGAJsEGXxKTn,0.57,0.873
TRBHQMU128EF34F6BE,Call Me Lightning,The Who,0zb1ZPncyGfCZn8PUe2sz1,0.91,0.864
TREQYPQ128F426ED4B,Early in the morning,"Peter, Paul & Mary",0499A78zS94HkgmTw5CPvl,0.626,0.568
TRIPHNI128F428232A,There's A Kind Of Hush,Herman's Hermits,00IOHaKvgY6ARn8n5JZRbv,0.831,0.684
TRIQGVO128F147AA30,Adeus Maria Fulô,Os Mutantes,0rQBVO3ICVTv8E7GvOHZEa,0.838,0.752
TRUITEO128F9327754,Run To Me,Bee Gees,0BDEleDdWiSevq9MydPjt6,0.325,0.328
TRISWLM128F428A573,Shifting Sands,The West Coast Pop Art Experimental Band,3jBCwLVmmfKUH8321N4bdd,0.585,0.655
TRXQOUG128F92F88D3,The Wasp,The Doors,0QUVX3JBybjDyxbaeRotNC,0.694,0.892
TRJIXFL128F933521D,Na Na Hey Hey Kiss Him Goodbye,Steam,06gTVqkKtNoiylgTXGMxyq,0.71,0.363
TRRUXZL128F4299DF5,It's All Right,The Impressions,05OGvAW4cS9TW0XmLu9OYd,0.379,0.742
TRXHFNU128F933C76F,Big Bad John,Jimmy Dean,00hhLEhgAAGVwcAMAX7Fio,0.446,0.441
TRXHMBH128F931F7AB,Too Many Fish In The Sea,The Marvelettes,0iOFuAt42WcPVdb8e9o4zg,0.907,0.716
TRUJGBU12903CA150A,Sixteen Candles,The Crests,037fAv13RVGXo9HXxyMuU7,0.322,0.602
TRQZNZI12903CB069F,I Never Asked To Be Your Mountain,Tim Buckley,1IlbxHTzpXQED3WvbnZAxn,0.451,0.376
TRLYHSZ128F42824C0,The Heavens,The Raveonettes,0KhcJLdBXejl2jFjZmhu8C,0.425,0.327
TRAZDTT128F9346306,Out In The Streets,The Shangri-Las,02rs794KtZDdq3gI1GOToY,0.46,0.474
TRRPEHA128F92DE86B,Two Sisters,The Kinks,0YiRL0qCuYZ9TbKRv31yGC,0.658,0.585
TRUTCAL128F9313455,I Was the One,Elvis Presley,01aVDpuzK4ovHAXO3m6TXy,0.241,0.592
TRGSWUN128F1496DF1,Program,Silver Apples,2pwlPcik0KWm6C3u67267v,0.751,0.45
TRHMQAO128F9328C24,Strolling Down The Highway,Nick Drake,0OF5OajG8QaXfI61sewTHP,0.176,0.413
TRURAHE12903CB6DE6,Soothe Me,Sam & Dave,001VSYiYLy09EiHxJ0zIfh,0.508,0.768
TRINKSM128F4254B26,Lovable,Sam Cooke,02hXEv4PLoHARXBJwf16VB,0.299,0.455
TRZHBTI128F424C2E8,Get Up and Dance,The Doors,1HCrzK0GjSnIaPJs2KKsMQ,0.601,0.676
TRLODLT128F427195D,Pride And Joy,Marvin Gaye,0AfTQRf2zTQS2aqkbrA5gv,0.748,0.839
TRMOOYJ128F4245097,Something Happened to Me Yesterday,The Rolling Stones,0CxcNZFoAULGLih1zDG1o2,0.529,0.568
TRSGXPQ128F9306C04,If You Wanna Be Happy,Jimmy Soul,06jp18IPhHWXYWTXiHNwhB,0.871,0.907
TRJETCK128F429CA37,You Keep Me Hanging On,Vanilla Fudge,059LGQd42y87hQMHQyJGSU,0.7,0.317
TRRJIYK128F92C48C4,The Singer Not The Song,The Rolling Stones,0VffWwDbXKJ0b2P1zz0p4G,0.581,0.884
TRYAFGN12903CD7778,I'm Telling You Now,Freddie & The Dreamers,03pRcnvAKMNfRiq5K87k3a,0.45,0.931
TRSPLLD128F92FA4FC,I Am a Pilgrim,The Byrds,01k9U5ZaPU7FHui4V3YQ0B,0.349,0.551
TRINOOF128F148B2A3,Hot Burrito #1,The Flying Burrito Brothers,0162PhXEQaUsOQZbO2mo16,0.409,0.362
TRBDWXS12903CB5076,Yummy Yummy Yummy,Ohio Express,0atFfQ3GZjgcuB0F9RD8aD,0.46,0.877
TRULEGR128E0781D3C,Memory Motel,The Rolling Stones,0OKf1Yjyr22fvPrjCA6u8x,0.475,0.34
TRLNPEQ128F1456B6E,Snowblind Friend,Steppenwolf,0SDtIxAbmbNajc0Z0vS2sZ,0.47,0.291
TRLVLSN128F92EDBD4,You're Still on My Mind,The Byrds,0hm2RZycmSQ0zjiLWZQNpv,0.592,0.851
TRLZHME128F421A87A,Hello Stranger,Barbara Lewis,02WvTPivC6MERZF8xwSjav,0.335,0.809
TRRJENJ12903CF773F,Nowhere To Run,Martha and The Vandellas,00ZSL8u2oqB5bs4OYFtqY6,0.568,0.964
TRXFOBX128F429336B,Undun,The Guess Who,1HkU8HpQBLmtgwphmy2yXC,0.458,0.556
TROITAH128F145D4E9,Tears on My Pillow,Little Anthony & the Imperials,00tkKcerT46jQlF01AlCe9,0.406,0.466
TRCQRJO128F14599DD,That's Where It's At,Sam Cooke,1ASswKf6uwTDLJNMXPsfhj,0.468,0.602
TRZWCMP12903D0D45D,Dark End Of The Street,The Flying Burrito Brothers,09f50eFW3aTNYhxX2dufPR,0.471,0.501
TRISFSL128F93075EE,The Movie,The Doors,4yt0ktA4S9ihg0PIyTyrEE,0.0307,0.095
TROZLQZ128F9329017,Down The Road Apiece,The Rolling Stones,0D8xqcFqWGVTh2JILt6LId,0.725,0.938
TRAKZNF128F4276ED7,Deal,Grateful Dead,1EPLfYAJN5uCLjZYStGPWk,0.759,0.51
TRRIBEL128F92F33BD,One Toke Over The Line,Brewer & Shipley,09NkmhAaBx4JheBmYZFHoj,0.585,0.862
TREMQHJ128F145D0AF,Hello Mary Lou (Goodbye Heart),Ricky Nelson,0IMS1Za69G3KHMX4liB2Nr,0.78,0.964
TRVBVTD128F4250A6E,Out Of Focus,Blue Cheer,1i4XOkEEQ1D3OIZFjTzJOo,0.933,0.313
TRXCNDF128F426052C,Ride With Me,Steppenwolf,28qN91N445USyHZ6rMEAQf,0.607,0.602
TRBCJUM128F92F1639,This Diamond Ring,Gary Lewis & The Playboys,00DtmYs3XmteVHoBx8hbtB,0.473,0.439
TRILONS12903CF3778,Poison Ivy,The Coasters,01w0OJV3FqRFUVzSWdwBVo,0.694,0.97
TRXRFSR128F92EE572,Polichinelle,Édith Piaf,04Bo7QKzjk0DXZQ0PGL0Qy,0.278,0.625
TRJKQEL128F42648CA,Renaissance Fair,The Byrds,1PCbO44ms3AQAvxox96DBK,0.405,0.644
TROXBNC128F424E1A4,Bossa Nova Baby,Elvis Presley,03PcdeAnMH7YYVUqGk2sEL,0.828,0.944
TRWTFDQ12903CBB4A2,Space Intro,Steve Miller Band,1LwH7iyMUaq0Bw9j2PeY05,0.253,0.0631
TREAIWE128F425FF5E,Wonderful Land,The Shadows,02YY24GYwFhQkLetgOIfjV,0.41,0.459
TRRXBVQ128F1499FB0,To Sir With Love,Lulu,0gBFr7N2D1GfhkXIIepIGG,0.399,0.301
TRIZJUY128F93422B1,Walk Right Back,The Everly Brothers,00K3MToCNBVu125NkWNN5k,0.477,0.891
TRTIURT128F93092A5,The Unfaithful Servant,The Band,7iBjPwwJ8ikIQA1D87OBiI,0.25,0.162
TRACADD128F9312BDA,(I'm A) Road Runner,Jr. Walker & The All Stars,00iiIPtM9LwnIvKk2swplx,0.646,0.861
TRFSGIQ128F42818CA,Party Line,The Kinks,3o462CgLuQx0JdSCx6sgRO,0.906,0.721
TRXCFPP128F92F2C11,Grazing In The Grass,Hugh Masekela,0BA8HhqMlK0Y1HfUXPwDqD,0.522,0.89
TREIPJF128F427671F,Leave Me Be,The Zombies,4FFXuvhsQeRpPP2ekYqcJm,0.493,0.392
TRVBYHM128F42B3726,Kentucky Woman,Neil Diamond,07PWLMRvIwNRIIjuaf2L5N,0.886,0.58
TRMPKHZ128F9300224,Chestnut Mare,The Byrds,0hLo23huKvhe9E78c6RASp,0.638,0.295
TRRXBKR128F9359DFA,San Franciscan Nights,Eric Burdon & The Animals,0J5ETE1UOLm4eui0Nj4CCa,0.379,0.502
TRFQUON128F429FC46,You Don't Know Like I Know,Sam & Dave,0bWdtUzitoLGHvoRvu5ngq,0.396,0.898
TRXRGGI12903CB9AEE,Time Piece,Nick Drake,2fcKWOoa97xty3Rm6dGkM3,0.0618,0.676
TRRMMHH128F92CC390,Kick Out the Jams (Original Uncensored Version),MC5,09ZijiLOH2SlHiImcBsOrR,0.8,0.629
TRCRYOS128F428DCBA,Enough Love,Duffy,0uk6g2z54w1TVriAkRPF8a,0.704,0.585
TRYUQGJ128F930FEED,I Wan'na Be Like You (The Monkey Song),Louis Prima,15p4zvWigjysxyDwabL8Gw,0.401,0.807
TRDPEYZ128F429D864,Limbo Rock,Chubby Checker,03jOTjq1HeJMRM5inaG2UG,0.78,0.969
TRMNLOT128F1473B10,I Ain't Marching Anymore,Phil Ochs,01nnnUPGPRxzNsyGewWI0B,0.492,0.662
TRRIJDE128F933B659,Hey Love,Stevie Wonder,034oqgtKeiQDTo1rI4PvL5,0.465,0.65
TROVUYA128F92E199F,Drivin',The Kinks,0nhCxlKGqI1usJWaKwhj72,0.639,0.508
TRXTSUX128F422C0AB,Hole In My Shoe,Traffic,0roVeoY6qdycGu5GU5944T,0.755,0.282
TRRHYBW12903CA12F3,Those Were the Days,Mary Hopkin,0EsfRbKtl6arsKPIw3VFw6,0.257,0.634
TRPLZCJ128F92FFB1A,Galveston,Glen Campbell,01uw91WJ1sMXVCd98DNQXE,0.67,0.668
